1364	>	183	>	13	>	6	>	4	>	4	>	66	>	
1374	>	184	>	13	>	7	>	4	>	4	>	30	>	
1384	>	185	>	13	>	8	>	4	>	4	>	18	>	
1394	>	186	>	13	>	9	>	4	>	4	>	10	>	
13104	>	187	>	13	>	10	>	4	>	4	>	7	>	
13114	>	188	>	13	>	11	>	4	>	4	>	5	>	
13124	>	189	>	13	>	12	>	4	>	4	>	5	>	
1365	>	190	>	13	>	6	>	5	>	5	>	245	>	
1375	>	191	>	13	>	7	>	5	>	5	>	78	>	
1385	>	192	>	13	>	8	>	5	>	5	>	42	>	
1395	>	193	>	13	>	9	>	5	>	5	>	19	>	
13105	>	194	>	13	>	10	>	5	>	5	>	11	>	
13125	>	195	>	13	>	12	>	5	>	5	>	6	>	
1376	>	196	>	13	>	7	>	6	>	6	>	264	>	
1386	>	197	>	13	>	8	>	6	>	6	>	99	>	
1396	>	198	>	13	>	9	>	6	>	6	>	39	>	
13106	>	199	>	13	>	10	>	6	>	6	>	16	>	
13116	>	200	>	13	>	11	>	6	>	6	>	8	>	
13126	>	201	>	13	>	12	>	6	>	6	>	7	>	
1387	>	202	>	13	>	8	>	7	>	7	>	295	>	
1397	>	203	>	13	>	9	>	7	>	7	>	79	>	
13107	>	204	>	13	>	10	>	7	>	7	>	30	>	
13117	>	205	>	13	>	11	>	7	>	7	>	11	>	
13127	>	206	>	13	>	12	>	7	>	7	>	8	>	
13128	>	207	>	13	>	12	>	8	>	8	>	9	>	
13118	>	208	>	13	>	11	>	8	>	8	>	15	>	
13108	>	209	>	13	>	10	>	8	>	8	>	52	>	
1398	>	210	>	13	>	9	>	8	>	8	>	185	>	
1432	>	211	>	14	>	3	>	2	>	2	>	33	>	
1442	>	212	>	14	>	4	>	2	>	2	>	18	>	
1452	>	213	>	14	>	5	>	2	>	2	>	12	>	
1472	>	214	>	14	>	7	>	2	>	2	>	6	>	
1492	>	215	>	14	>	9	>	2	>	2	>	4	>	
14132	>	216	>	14	>	13	>	2	>	2	>	3	>	
1443	>	217	>	14	>	4	>	3	>	3	>	91	>	
1453	>	218	>	14	>	5	>	3	>	3	>	43	>	
1463	>	219	>	14	>	6	>	3	>	3	>	25	>	
1473	>	220	>	14	>	7	>	3	>	3	>	15	>	
1483	>	221	>	14	>	8	>	3	>	3	>	11	>	
1493	>	222	>	14	>	9	>	3	>	3	>	8	>	
14113	>	223	>	14	>	11	>	3	>	3	>	4	>	
14123	>	224	>	14	>	12	>	3	>	3	>	4	>	
14133	>	225	>	14	>	13	>	3	>	3	>	4	>	
1454	>	226	>	14	>	5	>	4	>	4	>	229	>	
1464	>	227	>	14	>	6	>	4	>	4	>	80	>	
1474	>	228	>	14	>	7	>	4	>	4	>	44	>	
1484	>	229	>	14	>	8	>	4	>	4	>	24	>	
1494	>	230	>	14	>	9	>	4	>	4	>	16	>	
14114	>	231	>	14	>	11	>	4	>	4	>	6	>	
14134	>	232	>	14	>	13	>	4	>	4	>	5	>	
1465	>	233	>	14	>	6	>	5	>	5	>	371	>	
1475	>	234	>	14	>	7	>	5	>	5	>	138	>	
1485	>	235	>	14	>	8	>	5	>	5	>	55	>	
1495	>	236	>	14	>	9	>	5	>	5	>	32	>	
14105	>	237	>	14	>	10	>	5	>	5	>	14	>	
14115	>	238	>	14	>	11	>	5	>	5	>	10	>	
14135	>	239	>	14	>	13	>	5	>	5	>	6	>	
1486	>	240	>	14	>	8	>	6	>	6	>	151	>	
1496	>	241	>	14	>	9	>	6	>	6	>	68	>	
14116	>	242	>	14	>	11	>	6	>	6	>	14	>	
14126	>	243	>	14	>	12	>	6	>	6	>	7	>	
14136	>	244	>	14	>	13	>	6	>	6	>	7	>	
1487	>	245	>	14	>	8	>	7	>	7	>	471	>	
1497	>	246	>	14	>	9	>	7	>	7	>	163	>	
14107	>	247	>	14	>	10	>	7	>	7	>	56	>	
14117	>	248	>	14	>	11	>	7	>	7	>	22	>	
14127	>	249	>	14	>	12	>	7	>	7	>	10	>	
14138	>	250	>	14	>	13	>	8	>	8	>	9	>	
14118	>	251	>	14	>	11	>	8	>	8	>	40	>	
14128	>	252	>	14	>	12	>	8	>	8	>	13	>	
14108	>	253	>	14	>	10	>	8	>	8	>	115	>	
1498	>	254	>	14	>	9	>	8	>	8	>	471	>	
14112	>	255	>	14	>	11	>	2	>	2	>	3	>	
14102	>	256	>	14	>	10	>	2	>	2	>	3	>	
1482	>	257	>	14	>	8	>	2	>	2	>	5	>	
14103	>	258	>	14	>	10	>	3	>	3	>	5	>	
14104	>	259	>	14	>	10	>	4	>	4	>	9	>	
14106	>	260	>	14	>	10	>	6	>	6	>	29	>	
14122	>	261	>	14	>	12	>	2	>	2	>	3	>	
14124	>	262	>	14	>	12	>	4	>	4	>	5	>	
14125	>	263	>	14	>	12	>	5	>	5	>	6	>	
14137	>	264	>	14	>	13	>	7	>	7	>	8	>	
1462	>	265	>	14	>	6	>	2	>	2	>	7	>	
1476	>	266	>	14	>	7	>	6	>	6	>	501	>	
15122	>	267	>	15	>	12	>	2	>	2	>	3	>	
15103	>	268	>	15	>	10	>	3	>	3	>	7	>	
15123	>	269	>	15	>	12	>	3	>	3	>	4	>	
1592	>	270	>	15	>	9	>	2	>	2	>	4	>	
1532	>	271	>	15	>	3	>	2	>	2	>	35	>	
1542	>	272	>	15	>	4	>	2	>	2	>	19	>	
1552	>	273	>	15	>	5	>	2	>	2	>	13	>	
1562	>	274	>	15	>	6	>	2	>	2	>	10	>	
1572	>	275	>	15	>	7	>	2	>	2	>	7	>	
1582	>	276	>	15	>	8	>	2	>	2	>	6	>	
15102	>	277	>	15	>	10	>	2	>	2	>	3	>	
15112	>	278	>	15	>	11	>	2	>	2	>	3	>	
15132	>	279	>	15	>	13	>	2	>	2	>	3	>	
15142	>	280	>	15	>	14	>	2	>	2	>	3	>	
1543	>	281	>	15	>	4	>	3	>	3	>	124	>	
1553	>	282	>	15	>	5	>	3	>	3	>	55	>	
1563	>	283	>	15	>	6	>	3	>	3	>	31	>	
1573	>	284	>	15	>	7	>	3	>	3	>	15	>	
1583	>	285	>	15	>	8	>	3	>	3	>	13	>	
1593	>	286	>	15	>	9	>	3	>	3	>	10	>	
15113	>	287	>	15	>	11	>	3	>	3	>	5	>	
15133	>	288	>	15	>	13	>	3	>	3	>	4	>	
15143	>	289	>	15	>	14	>	3	>	3	>	4	>	
1554	>	290	>	15	>	5	>	4	>	4	>	294	>	
1564	>	291	>	15	>	6	>	4	>	4	>	117	>	
1574	>	292	>	15	>	7	>	4	>	4	>	57	>	
1584	>	293	>	15	>	8	>	4	>	4	>	30	>	
1594	>	294	>	15	>	9	>	4	>	4	>	20	>	
15104	>	295	>	15	>	10	>	4	>	4	>	14	>	
15114	>	296	>	15	>	11	>	4	>	4	>	8	>	
15124	>	297	>	15	>	12	>	4	>	4	>	5	>	
15134	>	298	>	15	>	13	>	4	>	4	>	5	>	
15144	>	299	>	15	>	14	>	4	>	4	>	5	>	
1565	>	300	>	15	>	6	>	5	>	5	>	578	>	
1575	>	301	>	15	>	7	>	5	>	5	>	189	>	
1585	>	302	>	15	>	8	>	5	>	5	>	89	>	
1595	>	303	>	15	>	9	>	5	>	5	>	42	>	
15105	>	304	>	15	>	10	>	5	>	5	>	27	>	
15115	>	305	>	15	>	11	>	5	>	5	>	13	>	
15125	>	306	>	15	>	12	>	5	>	5	>	9	>	
15135	>	307	>	15	>	13	>	5	>	5	>	6	>	
15145	>	308	>	15	>	14	>	5	>	5	>	6	>	
1576	>	309	>	15	>	7	>	6	>	6	>	817	>	
1586	>	310	>	15	>	8	>	6	>	6	>	281	>	
1596	>	311	>	15	>	9	>	6	>	6	>	99	>	
15106	>	312	>	15	>	10	>	6	>	6	>	51	>	
15116	>	313	>	15	>	11	>	6	>	6	>	21	>	
15126	>	314	>	15	>	12	>	6	>	6	>	13	>	
15136	>	315	>	15	>	13	>	6	>	6	>	7	>	
15146	>	316	>	15	>	14	>	6	>	6	>	7	>	
1587	>	317	>	15	>	8	>	7	>	7	>	968	>	
1597	>	318	>	15	>	9	>	7	>	7	>	270	>	
15107	>	319	>	15	>	10	>	7	>	7	>	108	>	
15117	>	320	>	15	>	11	>	7	>	7	>	42	>	
15127	>	321	>	15	>	12	>	7	>	7	>	18	>	
15137	>	322	>	15	>	13	>	7	>	7	>	9	>	
15147	>	323	>	15	>	14	>	7	>	7	>	8	>	
15138	>	324	>	15	>	13	>	8	>	8	>	12	>	
15118	>	325	>	15	>	11	>	8	>	8	>	80	>	
15148	>	326	>	15	>	14	>	8	>	8	>	9	>	
15128	>	327	>	15	>	12	>	8	>	8	>	30	>	
15108	>	328	>	15	>	10	>	8	>	8	>	253	>	
1598	>	329	>	15	>	9	>	8	>	8	>	789	>	
1632	>	330	>	16	>	3	>	2	>	2	>	43	>	
1642	>	331	>	16	>	4	>	2	>	2	>	20	>	
1652	>	332	>	16	>	5	>	2	>	2	>	15	>	
1662	>	333	>	16	>	6	>	2	>	2	>	10	>	
1672	>	334	>	16	>	7	>	2	>	2	>	8	>	
1692	>	335	>	16	>	9	>	2	>	2	>	5	>	
16112	>	336	>	16	>	11	>	2	>	2	>	3	>	
16132	>	337	>	16	>	13	>	2	>	2	>	3	>	
16152	>	338	>	16	>	15	>	2	>	2	>	3	>	
1643	>	339	>	16	>	4	>	3	>	3	>	140	>	
1653	>	340	>	16	>	5	>	3	>	3	>	65	>	
1663	>	341	>	16	>	6	>	3	>	3	>	38	>	
1673	>	342	>	16	>	7	>	3	>	3	>	24	>	
1693	>	343	>	16	>	9	>	3	>	3	>	11	>	
16113	>	344	>	16	>	11	>	3	>	3	>	6	>	
16133	>	345	>	16	>	13	>	3	>	3	>	4	>	
16153	>	346	>	16	>	15	>	3	>	3	>	4	>	
1654	>	347	>	16	>	5	>	4	>	4	>	405	>	
1664	>	348	>	16	>	6	>	4	>	4	>	152	>	
1674	>	349	>	16	>	7	>	4	>	4	>	76	>	
1684	>	350	>	16	>	8	>	4	>	4	>	30	>	
16104	>	351	>	16	>	10	>	4	>	4	>	18	>	
16114	>	352	>	16	>	11	>	4	>	4	>	12	>	
16134	>	353	>	16	>	13	>	4	>	4	>	5	>	
16154	>	354	>	16	>	15	>	4	>	4	>	5	>	
1665	>	355	>	16	>	6	>	5	>	5	>	808	>	
1675	>	356	>	16	>	7	>	5	>	5	>	283	>	
1685	>	357	>	16	>	8	>	5	>	5	>	115	>	
1695	>	358	>	16	>	9	>	5	>	5	>	61	>	
16105	>	359	>	16	>	10	>	5	>	5	>	34	>	
16115	>	360	>	16	>	11	>	5	>	5	>	22	>	
16135	>	361	>	16	>	13	>	5	>	5	>	8	>	
1676	>	362	>	16	>	7	>	6	>	6	>	1326	>	
1686	>	363	>	16	>	8	>	6	>	6	>	390	>	
1696	>	364	>	16	>	9	>	6	>	6	>	169	>	
16106	>	365	>	16	>	10	>	6	>	6	>	76	>	
16116	>	366	>	16	>	11	>	6	>	6	>	44	>	
16126	>	367	>	16	>	12	>	6	>	6	>	19	>	
16136	>	368	>	16	>	13	>	6	>	6	>	12	>	
16156	>	369	>	16	>	15	>	6	>	6	>	7	>	
1687	>	370	>	16	>	8	>	7	>	7	>	1636	>	
1697	>	371	>	16	>	9	>	7	>	7	>	518	>	
16107	>	372	>	16	>	10	>	7	>	7	>	164	>	
16117	>	373	>	16	>	11	>	7	>	7	>	80	>	
16127	>	374	>	16	>	12	>	7	>	7	>	28	>	
16137	>	375	>	16	>	13	>	7	>	7	>	16	>	
16147	>	376	>	16	>	14	>	7	>	7	>	8	>	
16157	>	377	>	16	>	15	>	7	>	7	>	8	>	
16138	>	378	>	16	>	13	>	8	>	8	>	24	>	
16148	>	379	>	16	>	14	>	8	>	8	>	11	>	
16158	>	380	>	16	>	15	>	8	>	8	>	9	>	
16128	>	381	>	16	>	12	>	8	>	8	>	59	>	
16118	>	382	>	16	>	11	>	8	>	8	>	167	>	
16108	>	383	>	16	>	10	>	8	>	8	>	448	>	
1698	>	384	>	16	>	9	>	8	>	8	>	1757	>	
16102	>	385	>	16	>	10	>	2	>	2	>	4	>	
16122	>	386	>	16	>	12	>	2	>	2	>	3	>	
1682	>	387	>	16	>	8	>	2	>	2	>	6	>	
16103	>	388	>	16	>	10	>	3	>	3	>	8	>	
16123	>	389	>	16	>	12	>	3	>	3	>	4	>	
16124	>	390	>	16	>	12	>	4	>	4	>	7	>	
16125	>	391	>	16	>	12	>	5	>	5	>	12	>	
16142	>	392	>	16	>	14	>	2	>	2	>	3	>	
16143	>	393	>	16	>	14	>	3	>	3	>	4	>	
16144	>	394	>	16	>	14	>	4	>	4	>	5	>	
16145	>	395	>	16	>	14	>	5	>	5	>	6	>	
16146	>	396	>	16	>	14	>	6	>	6	>	7	>	
16155	>	397	>	16	>	15	>	5	>	5	>	6	>	
1683	>	398	>	16	>	8	>	3	>	3	>	14	>	
1694	>	399	>	16	>	9	>	4	>	4	>	26	>	
17134	>	400	>	17	>	13	>	4	>	4	>	7	>	
17143	>	401	>	17	>	14	>	3	>	3	>	4	>	
17156	>	402	>	17	>	15	>	6	>	6	>	7	>	
17164	>	403	>	17	>	16	>	4	>	4	>	5	>	
1764	>	404	>	17	>	6	>	4	>	4	>	188	>	
1732	>	405	>	17	>	3	>	2	>	2	>	46	>	
1742	>	406	>	17	>	4	>	2	>	2	>	26	>	
1752	>	407	>	17	>	5	>	2	>	2	>	16	>	
1762	>	408	>	17	>	6	>	2	>	2	>	12	>	
1772	>	409	>	17	>	7	>	2	>	2	>	9	>	
1782	>	410	>	17	>	8	>	2	>	2	>	7	>	
1792	>	411	>	17	>	9	>	2	>	2	>	6	>	
17102	>	412	>	17	>	10	>	2	>	2	>	5	>	
17112	>	413	>	17	>	11	>	2	>	2	>	4	>	
17122	>	414	>	17	>	12	>	2	>	2	>	3	>	
17132	>	415	>	17	>	13	>	2	>	2	>	3	>	
17142	>	416	>	17	>	14	>	2	>	2	>	3	>	
17152	>	417	>	17	>	15	>	2	>	2	>	3	>	
17162	>	418	>	17	>	16	>	2	>	2	>	3	>	
1743	>	419	>	17	>	4	>	3	>	3	>	183	>	
1753	>	420	>	17	>	5	>	3	>	3	>	68	>	
1763	>	421	>	17	>	6	>	3	>	3	>	44	>	
1773	>	422	>	17	>	7	>	3	>	3	>	27	>	
1783	>	423	>	17	>	8	>	3	>	3	>	18	>	
1793	>	424	>	17	>	9	>	3	>	3	>	13	>	
17103	>	425	>	17	>	10	>	3	>	3	>	11	>	
17113	>	426	>	17	>	11	>	3	>	3	>	7	>	
17123	>	427	>	17	>	12	>	3	>	3	>	6	>	
17133	>	428	>	17	>	13	>	3	>	3	>	4	>	
17153	>	429	>	17	>	15	>	3	>	3	>	4	>	
17163	>	430	>	17	>	16	>	3	>	3	>	4	>	
1754	>	431	>	17	>	5	>	4	>	4	>	491	>	
1774	>	432	>	17	>	7	>	4	>	4	>	99	>	
1784	>	433	>	17	>	8	>	4	>	4	>	53	>	
1794	>	434	>	17	>	9	>	4	>	4	>	28	>	
17104	>	435	>	17	>	10	>	4	>	4	>	23	>	
17114	>	436	>	17	>	11	>	4	>	4	>	15	>	
17124	>	437	>	17	>	12	>	4	>	4	>	10	>	
17144	>	438	>	17	>	14	>	4	>	4	>	5	>	
17154	>	439	>	17	>	15	>	4	>	4	>	5	>	
1765	>	440	>	17	>	6	>	5	>	5	>	1213	>	
1775	>	441	>	17	>	7	>	5	>	5	>	398	>	
1785	>	442	>	17	>	8	>	5	>	5	>	177	>	
1795	>	443	>	17	>	9	>	5	>	5	>	79	>	
17105	>	444	>	17	>	10	>	5	>	5	>	48	>	
17115	>	445	>	17	>	11	>	5	>	5	>	30	>	
17125	>	446	>	17	>	12	>	5	>	5	>	17	>	
17135	>	447	>	17	>	13	>	5	>	5	>	11	>	
17145	>	448	>	17	>	14	>	5	>	5	>	7	>	
17155	>	449	>	17	>	15	>	5	>	5	>	6	>	
17165	>	450	>	17	>	16	>	5	>	5	>	6	>	
1776	>	451	>	17	>	7	>	6	>	6	>	2048	>	
1786	>	452	>	17	>	8	>	6	>	6	>	614	>	
1796	>	453	>	17	>	9	>	6	>	6	>	241	>	
17106	>	454	>	17	>	10	>	6	>	6	>	118	>	
17116	>	455	>	17	>	11	>	6	>	6	>	58	>	
17126	>	456	>	17	>	12	>	6	>	6	>	34	>	
17136	>	457	>	17	>	13	>	6	>	6	>	17	>	
17146	>	458	>	17	>	14	>	6	>	6	>	11	>	
17166	>	459	>	17	>	16	>	6	>	6	>	7	>	
1787	>	460	>	17	>	8	>	7	>	7	>	2956	>	
1797	>	461	>	17	>	9	>	7	>	7	>	840	>	
17107	>	462	>	17	>	10	>	7	>	7	>	301	>	
17117	>	463	>	17	>	11	>	7	>	7	>	125	>	
17127	>	464	>	17	>	12	>	7	>	7	>	64	>	
17137	>	465	>	17	>	13	>	7	>	7	>	26	>	
17147	>	466	>	17	>	14	>	7	>	7	>	15	>	
17157	>	467	>	17	>	15	>	7	>	7	>	8	>	
17167	>	468	>	17	>	16	>	7	>	7	>	8	>	
